FID_parking_and_zoning_all,FID_allzoning_rp,OBJECTID,perimeter,zoning_,zoning_id,zon_new,shape_leng,correction,full_zonin,legendtype,municode,status,created_us,created_da,last_edite,last_edi_1,pghdb_sde_,GlobalID,Shape__Are,Shape__Len,FID_parking_geom_1_rp,F_id,access,amenity,fee,parking,type,name,source,surface,alt_name,building,capacity_disabled,operator,covered,layer,building_levels,capacity,website,addr_housenumber,addr_street,created_by,survey_date,source_geometry,operator_short,operator_type,operator_website,operator_wikidata,operator_wikipedia,addr_city,addr_postcode,addr_state,park_ride,building_colour,check_date,roof_shape,supervised,maxheight,note,description,opening_hours,source_fee,source_opening_hours,network,public_transport,F_relations,source_addr,source_maxheight,check_date_fee,barrier,maxstay,fixme,ele,gnis_feature_id,charge,height,payment_cash,payment_credit_cards,goods,lit,source_capacity,source_name,bicycle,foot,source_building,man_made,wheelchair,phone,bridge,demolished_amenity,building_part,orientation,acreage,squarefootage,FID_PGHNeighborhoodBoundaries,fid_blockg,statefp10,countyfp10,tractce10,blkgrpce10,geoid10,namelsad10,mtfcc10,funcstat10,aland10,awater10,intptlat10,intptlon10,shape_leng_1,fid_neighb,perimeter_1,neighbor_,neighbor_i,hood,hood_no,acres,sqmiles,dpwdiv,unique_id,sectors,shape_le_1,shape_ar_1,page_number,plannerassign,created_user,created_date,last_edited_user,last_edited_date,temp,pghdb_sde_Neighborhood_2010_are,iz_indicator,izstart_year,izstart_month,Shape_Length,Shape_Area
483,530,535,3418.351832029999969,689,689,LNC,3418.351832029999969, ,LOCAL NEIGHBORHOOD COMMERCIAL,Local Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.02LN*,Approved, ,, ,,443117.988916429982055,04971d00-3c46-41a3-8e7f-f6fa38a7cbca,443117.988464355003089,3418.351832054319857,609,way/552822168,permissive,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069231582827461,3015.727747964185710,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,234.250361861879298,3015.727747964185710
484,530,535,3418.351832029999969,689,689,LNC,3418.351832029999969, ,LOCAL NEIGHBORHOOD COMMERCIAL,Local Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.02LN*,Approved, ,, ,,443117.988916429982055,04971d00-3c46-41a3-8e7f-f6fa38a7cbca,443117.988464355003089,3418.351832054319857,610,way/552822179,permissive,parking,no,surface,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.190132639824510,8282.177790755653405,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,466.342309630230147,8282.177790755653405
509,1004,1010,3639.432871760000126,706,706,EMI,3639.432871760000126, ,EDUCATIONAL/MEDICAL INSTITUTION,Educational/Medical Institution,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.03EMEDME*,Approved, ,,SDE,8/1/2018 0:00:00,746666.903390989988111,c6779203-cb8a-4f40-99c6-b10319164604,749822.006347656017169,3654.955209083279897,416,way/370349666,,parking,,multi-storey,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972562393654625,42364.817867595462303,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,1070.770966137191863,42364.817867595462303
533,1004,1010,3639.432871760000126,706,706,EMI,3639.432871760000126, ,EDUCATIONAL/MEDICAL INSTITUTION,Educational/Medical Institution,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.03EMEDME*,Approved, ,,SDE,8/1/2018 0:00:00,746666.903390989988111,c6779203-cb8a-4f40-99c6-b10319164604,749822.006347656017169,3654.955209083279897,287,way/282851294,private,parking,,multi-storey,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.176281611764170,51238.827008447246044,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,1042.517013119381318,51238.827008447246044
544,1004,1010,3639.432871760000126,706,706,EMI,3639.432871760000126, ,EDUCATIONAL/MEDICAL INSTITUTION,Educational/Medical Institution,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.03EMEDME*,Approved, ,,SDE,8/1/2018 0:00:00,746666.903390989988111,c6779203-cb8a-4f40-99c6-b10319164604,749822.006347656017169,3654.955209083279897,364,way/328718582,customers,parking,yes,multi-storey,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.104033103649334,48091.681994964965270,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,995.258124078311312,48091.681994964965270
565,1004,1010,3639.432871760000126,706,706,EMI,3639.432871760000126, ,EDUCATIONAL/MEDICAL INSTITUTION,Educational/Medical Institution,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.03EMEDME*,Approved, ,,SDE,8/1/2018 0:00:00,746666.903390989988111,c6779203-cb8a-4f40-99c6-b10319164604,749822.006347656017169,3654.955209083279897,560,way/538415909,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.217586151870442,9478.052775476437091,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,418.248936774047991,9478.052775476437091
566,1004,1010,3639.432871760000126,706,706,EMI,3639.432871760000126, ,EDUCATIONAL/MEDICAL INSTITUTION,Educational/Medical Institution,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.03EMEDME*,Approved, ,,SDE,8/1/2018 0:00:00,746666.903390989988111,c6779203-cb8a-4f40-99c6-b10319164604,749822.006347656017169,3654.955209083279897,561,way/538423235,permissive,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.199377130470443,8684.867803292512690,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,423.053435895416158,8684.867803292512690
1037,537,542,1004.853674329999990,698,698,RM-M,1004.853674329999990, ,MULTI-UNIT RESIDENTIAL MODERATE DENSITY,Multi-Unit Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,, ,,56749.330330359996879,123cbe46-c05a-45ec-b368-65d6e6d2ae5a,56749.330566406300932,1004.853674317609944,591,way/544692325,private,parking,,surface,,,,fine_gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077380474113069,3370.693452365268058,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,322.304277236492055,2729.959288712399029
1043,581,587,13752.240080350000426,752,752,R1A-VH,13752.240080400000807, ,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,Single-Unit Attached Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,, ,,3308636.427479530218989,139d911b-120f-4949-8191-1799b6b6ab66,3305734.299560550134629,13779.838928115599629,590,way/544692297,private,parking,,surface,,,,fine_gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053763037239598,2341.917902156903438,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,29.762772026009497,0.875450699253109
1044,581,587,13752.240080350000426,752,752,R1A-VH,13752.240080400000807, ,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,Single-Unit Attached Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,, ,,3308636.427479530218989,139d911b-120f-4949-8191-1799b6b6ab66,3305734.299560550134629,13779.838928115599629,589,way/544688652,,parking,,surface,,,,gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122048343087145,5316.425824876030674,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,291.355393844682681,5316.425824876030674
1091,486,491,3290.900769530000161,636,636,RM-M,3290.900769530000161, ,MULTI-UNIT RESIDENTIAL MODERATE DENSITY,Multi-Unit Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,, ,,310293.632726720010396,2eda9d0f-b125-4551-bf65-0331444f3b82,313117.399169921991415,3332.907270674700158,424,way/373344174,private,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.202155109891580,8805.876586877217051,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,535.461444402845473,8805.876586877217051
1098,506,511,3613.828589560000182,664,664,R1A-H,3613.828589560000182, ,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,Single-Unit Attached Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,, ,,663455.753699520020746,c5740caa-47ef-4cc4-9a6b-cb9a60415877,663814.277770995977335,3617.159738910580018,467,way/414739924,private,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.439952358201676,19164.324723264999193,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,613.181778728397944,19164.324723264999193
1099,486,491,3290.900769530000161,636,636,RM-M,3290.900769530000161, ,MULTI-UNIT RESIDENTIAL MODERATE DENSITY,Multi-Unit Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,, ,,310293.632726720010396,2eda9d0f-b125-4551-bf65-0331444f3b82,313117.399169921991415,3332.907270674700158,468,way/414739925,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072709478794087,3167.224896270413410,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,238.379710569230184,3167.224896270413410
1100,535,540,3376.968730980000146,696,696,LNC,3376.968730980000146, ,LOCAL NEIGHBORHOOD COMMERCIAL,Local Neighborhood Commercial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.02LN*,Approved, ,, ,,273064.301332610019017,cf99b415-51d7-4e4f-a4a7-a102aee84e60,273217.925964355003089,3328.856803910539838,488,way/424586570,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.201426725046247,8774.148143014530433,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,376.562167314053340,8774.148143014530433
1107,581,587,13752.240080350000426,752,752,R1A-VH,13752.240080400000807, ,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,Single-Unit Attached Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,, ,,3308636.427479530218989,139d911b-120f-4949-8191-1799b6b6ab66,3305734.299560550134629,13779.838928115599629,579,way/543431592,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031056848117670,1352.836304005716329,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,190.671997324908773,1352.836304005716329
1108,581,587,13752.240080350000426,752,752,R1A-VH,13752.240080400000807, ,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,Single-Unit Attached Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,, ,,3308636.427479530218989,139d911b-120f-4949-8191-1799b6b6ab66,3305734.299560550134629,13779.838928115599629,580,way/543432874,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041099417825708,1790.290640487823339,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,219.375917751209187,1790.290640487823339
1109,581,587,13752.240080350000426,752,752,R1A-VH,13752.240080400000807, ,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,Single-Unit Attached Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,, ,,3308636.427479530218989,139d911b-120f-4949-8191-1799b6b6ab66,3305734.299560550134629,13779.838928115599629,581,way/543432876,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015473612370644,674.030554865241697,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,116.740561026350633,674.030554865241697
1110,581,587,13752.240080350000426,752,752,R1A-VH,13752.240080400000807, ,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,Single-Unit Attached Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,, ,,3308636.427479530218989,139d911b-120f-4949-8191-1799b6b6ab66,3305734.299560550134629,13779.838928115599629,582,way/543432894,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030072698104693,1309.966729440436211,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,160.019562643575853,1309.966729440436211
1111,581,587,13752.240080350000426,752,752,R1A-VH,13752.240080400000807, ,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,Single-Unit Attached Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,, ,,3308636.427479530218989,139d911b-120f-4949-8191-1799b6b6ab66,3305734.299560550134629,13779.838928115599629,584,way/543790677,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028135870691678,1225.598527329471381,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,142.553258487176322,1225.598527329471381
1112,581,587,13752.240080350000426,752,752,R1A-VH,13752.240080400000807, ,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,Single-Unit Attached Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,, ,,3308636.427479530218989,139d911b-120f-4949-8191-1799b6b6ab66,3305734.299560550134629,13779.838928115599629,585,way/544353424,,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096371440407881,4197.939944167278554,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,262.706937216347967,4197.939944167278554
1113,581,587,13752.240080350000426,752,752,R1A-VH,13752.240080400000807, ,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,Single-Unit Attached Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,, ,,3308636.427479530218989,139d911b-120f-4949-8191-1799b6b6ab66,3305734.299560550134629,13779.838928115599629,586,way/544353439,private,parking,,surface,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013640378918223,594.174905677793390,39,58,42,003,250300,1,420032503001,Block Group 1,G5030,S,243738.000000000000000,0.000000000000000,+40.4584905,-080.0120067,7703.446190200000274,27,80995.806272269997862,38,2120,Central Northside,19,166.193982430000005,0.259678100000000,1,6,3,14371.736392599999817,7218351.660880000330508,15,Nazia Tarannum,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:11.000,,7218352.000000000000000,,,,108.746191475492310,594.174905677793390
